No,tanggal,hari,bulan,tahun,barang,nopol,netto_kg,kabkot_supplier,jenis_kendaraan_supplier
59300,04/03/2020,4,3,2020,Sampah,aa 9566 fa,1860,Kabupaten Wonosobo,Kendaraan Khusus
59301,04/03/2020,4,3,2020,Sampah,aa 9549 ha,790,Kota Magelang,Kendaraan Khusus
59302,04/03/2020,4,3,2020,Sampah,aa 9586 ga,745,Kabupaten Magelang,Kendaraan Khusus
59303,04/03/2020,4,3,2020,Sampah,aa 9845 da,470,Kabupaten Kebumen,Kendaraan Khusus
59304,04/03/2020,4,3,2020,Sampah,aa 9569 ga,1385,Kabupaten Magelang,Kendaraan Khusus
59305,04/03/2020,4,3,2020,Sampah,aa 9578 aa,410,Kota Magelang,Kendaraan Khusus
59306,04/03/2020,4,3,2020,Sampah,aa 1734 ah,275,Kota Magelang,Mobil Pribadi
59307,04/03/2020,4,3,2020,Sampah,aa 9530 kh,2810,Kabupaten Magelang,Kendaraan Khusus
59308,04/03/2020,4,3,2020,Sampah,aa 9541 ha,2360,Kota Magelang,Kendaraan Khusus
59311,04/03/2020,4,3,2020,Sampah,aa 9536 ha,1200,Kota Magelang,Kendaraan Khusus
59312,04/03/2020,4,3,2020,Sampah,aa 9565 fa,1605,Kabupaten Wonosobo,Kendaraan Khusus
59313,04/03/2020,4,3,2020,Sampah,aa 1886 ha,945,Kota Magelang,Mobil Pribadi
59316,04/03/2020,4,3,2020,Sampah Terpilah,aa 1692 ka,545,Kabupaten Magelang,Mobil Pribadi
59318,04/03/2020,4,3,2020,Sampah,aa 9848 da,400,Kabupaten Kebumen,Kendaraan Khusus
59319,04/03/2020,4,3,2020,Sampah,aa 9584 aa,895,Kota Magelang,Kendaraan Khusus
59320,04/03/2020,4,3,2020,Sampah,aa 9532 ha,3880,Kota Magelang,Kendaraan Khusus
59321,04/03/2020,4,3,2020,Sampah,aa 9847 da,270,Kabupaten Kebumen,Kendaraan Khusus
59323,04/03/2020,4,3,2020,Sampah,aa 1917 dh,255,Kabupaten Kebumen,Mobil Pribadi
59324,04/03/2020,4,3,2020,Sampah,aa 9574 fa,740,Kabupaten Wonosobo,Kendaraan Khusus
59326,04/03/2020,4,3,2020,Sampah,aa 9848 da,490,Kabupaten Kebumen,Kendaraan Khusus
59329,03/03/2020,3,3,2020,Sampah,aa 9530 ha,3690,Kota Magelang,Kendaraan Khusus
59330,03/03/2020,3,3,2020,Sampah,ab 9699 we,1235,Kabupaten Gunungkidul,Kendaraan Khusus
59333,03/03/2020,3,3,2020,Sampah,aa 9574 fa,1050,Kabupaten Wonosobo,Kendaraan Khusus
59334,03/03/2020,3,3,2020,Sampah,aa 9532 ha,2840,Kota Magelang,Kendaraan Khusus
59336,03/03/2020,3,3,2020,Sampah,aa 9531 ha,940,Kota Magelang,Kendaraan Khusus
59337,03/03/2020,3,3,2020,Sampah,aa 9586 ga,965,Kabupaten Magelang,Kendaraan Khusus
59338,03/03/2020,3,3,2020,Sampah,aa 1917 dh,235,Kabupaten Kebumen,Mobil Pribadi
59339,03/03/2020,3,3,2020,Sampah,aa 1917 dh,235,Kabupaten Kebumen,Mobil Pribadi
59340,03/03/2020,3,3,2020,Sampah,aa 9577 fa,1850,Kabupaten Wonosobo,Kendaraan Khusus
59341,03/03/2020,3,3,2020,Sampah,aa 9568 fa,655,Kabupaten Wonosobo,Kendaraan Khusus
59342,03/03/2020,3,3,2020,Sampah,aa 1834 qh,285,Kabupaten Purworejo,Mobil Pribadi
59345,03/03/2020,3,3,2020,Sampah,aa 9571 fa,355,Kabupaten Wonosobo,Kendaraan Khusus
59346,03/03/2020,3,3,2020,Sampah Terpilah,aa 1898 ha,155,Kota Magelang,Mobil Pribadi
59347,03/03/2020,3,3,2020,Sampah,aa 9579 fa,1870,Kabupaten Wonosobo,Kendaraan Khusus
59348,03/03/2020,3,3,2020,Sampah,aa 9815 ca,960,Kabupaten Purworejo,Kendaraan Khusus
59349,03/03/2020,3,3,2020,Sampah,aa 9569 fa,855,Kabupaten Wonosobo,Kendaraan Khusus
59350,03/03/2020,3,3,2020,Sampah,ad 1939 qg,250,Kabupaten Klaten,Mobil Pribadi
59351,03/03/2020,3,3,2020,Sampah,aa 9568 fa,1605,Kabupaten Wonosobo,Kendaraan Khusus
59352,03/03/2020,3,3,2020,Sampah,aa 9532 da,850,Kabupaten Kebumen,Kendaraan Khusus
59353,03/03/2020,3,3,2020,Sampah,aa 9577 fa,2010,Kabupaten Wonosobo,Kendaraan Khusus
59354,03/03/2020,3,3,2020,Sampah,aa 9540 ha,500,Kota Magelang,Kendaraan Khusus
59356,03/03/2020,3,3,2020,Sampah,aa 9580 fa,1160,Kabupaten Wonosobo,Kendaraan Khusus
59357,03/03/2020,3,3,2020,Sampah,aa 9567 la,1325,Kabupaten Purworejo,Kendaraan Khusus
59360,03/03/2020,3,3,2020,Sampah,aa 9572 fa,2175,Kabupaten Wonosobo,Kendaraan Khusus
59362,03/03/2020,3,3,2020,Sampah,aa 9541 ha,2500,Kota Magelang,Kendaraan Khusus
59363,03/03/2020,3,3,2020,Sampah,aa 9847 da,560,Kabupaten Kebumen,Kendaraan Khusus
59364,03/03/2020,3,3,2020,Sampah,aa 9578 fa,2280,Kabupaten Wonosobo,Kendaraan Khusus
59365,03/03/2020,3,3,2020,Sampah,aa 9569 ga,1305,Kabupaten Magelang,Kendaraan Khusus
59366,03/03/2020,3,3,2020,Sampah Terpilah,aa 1931 fh,1185,Kabupaten Wonosobo,Mobil Pribadi
59367,03/03/2020,3,3,2020,Sampah,aa 9578 aa,420,Kota Magelang,Kendaraan Khusus
59368,03/03/2020,3,3,2020,Sampah,aa 9664 da,690,Kabupaten Kebumen,Kendaraan Khusus
59369,03/03/2020,3,3,2020,Sampah,aa 9536 ha,1210,Kota Magelang,Kendaraan Khusus
59370,03/03/2020,3,3,2020,Sampah,aa 9571 fa,1555,Kabupaten Wonosobo,Kendaraan Khusus
59372,03/03/2020,3,3,2020,Sampah,aa 9530 kh,2960,Kabupaten Magelang,Kendaraan Khusus
59373,03/03/2020,3,3,2020,Sampah,aa 9845 da,640,Kabupaten Kebumen,Kendaraan Khusus
59374,03/03/2020,3,3,2020,Sampah,aa 9537 ha,3720,Kota Magelang,Kendaraan Khusus
59375,03/03/2020,3,3,2020,Sampah,aa 9585 ga,845,Kabupaten Magelang,Kendaraan Khusus
59377,03/03/2020,3,3,2020,Sampah,aa 9849 da,730,Kabupaten Kebumen,Kendaraan Khusus
59378,03/03/2020,3,3,2020,Sampah,aa 9565 fa,1145,Kabupaten Wonosobo,Kendaraan Khusus
59379,03/03/2020,3,3,2020,Sampah,aa 9848 da,290,Kabupaten Kebumen,Kendaraan Khusus
59380,03/03/2020,3,3,2020,Sampah,aa 9532 da,700,Kabupaten Kebumen,Kendaraan Khusus
59381,03/03/2020,3,3,2020,Sampah,aa 1886 ha,965,Kota Magelang,Mobil Pribadi
59386,02/03/2020,2,3,2020,Sampah,ab 9699 we,1015,Kabupaten Gunungkidul,Kendaraan Khusus
59387,02/03/2020,2,3,2020,Sampah,aa 9541 ha,1120,Kota Magelang,Kendaraan Khusus
59389,02/03/2020,2,3,2020,Sampah,aa 9530 ha,2900,Kota Magelang,Kendaraan Khusus
59391,02/03/2020,2,3,2020,Sampah,aa 9532 ha,2680,Kota Magelang,Kendaraan Khusus
59392,02/03/2020,2,3,2020,Sampah,aa 9574 fa,980,Kabupaten Wonosobo,Kendaraan Khusus
59394,02/03/2020,2,3,2020,Sampah,aa 1917 dh,245,Kabupaten Kebumen,Mobil Pribadi
59395,02/03/2020,2,3,2020,Sampah,aa 9569 ga,1135,Kabupaten Magelang,Kendaraan Khusus
59397,02/03/2020,2,3,2020,Sampah,aa 1917 dh,215,Kabupaten Kebumen,Mobil Pribadi
59398,02/03/2020,2,3,2020,Sampah Terpilah,aa 1692 ka,645,Kabupaten Magelang,Mobil Pribadi
59399,02/03/2020,2,3,2020,Sampah,aa 1737 jh,695,Kabupaten Kebumen,Mobil Pribadi
59400,02/03/2020,2,3,2020,Sampah,aa 9815 ca,580,Kabupaten Purworejo,Kendaraan Khusus
59401,02/03/2020,2,3,2020,Sampah,aa 9578 fa,1710,Kabupaten Wonosobo,Kendaraan Khusus
59403,02/03/2020,2,3,2020,Sampah,aa 9569 fa,1615,Kabupaten Wonosobo,Kendaraan Khusus
59406,02/03/2020,2,3,2020,Sampah,aa 9664 da,660,Kabupaten Kebumen,Kendaraan Khusus
59407,02/03/2020,2,3,2020,Sampah,aa 9568 fa,1695,Kabupaten Wonosobo,Kendaraan Khusus
59408,02/03/2020,2,3,2020,Sampah,ab 9699 we,1125,Kabupaten Gunungkidul,Kendaraan Khusus
59409,02/03/2020,2,3,2020,Sampah,aa 9540 ha,680,Kota Magelang,Kendaraan Khusus
59411,02/03/2020,2,3,2020,Sampah,aa 9815 ca,620,Kabupaten Purworejo,Kendaraan Khusus
59412,02/03/2020,2,3,2020,Sampah,aa 9578 aa,340,Kota Magelang,Kendaraan Khusus
59413,02/03/2020,2,3,2020,Sampah,aa 9541 ha,2030,Kota Magelang,Kendaraan Khusus
59414,02/03/2020,2,3,2020,Sampah Terpilah,aa 1931 fh,895,Kabupaten Wonosobo,Mobil Pribadi
59415,02/03/2020,2,3,2020,Sampah,aa 9536 ha,260,Kota Magelang,Kendaraan Khusus
59416,02/03/2020,2,3,2020,Sampah,aa 9577 fa,1880,Kabupaten Wonosobo,Kendaraan Khusus
59418,02/03/2020,2,3,2020,Sampah,aa 9571 fa,1415,Kabupaten Wonosobo,Kendaraan Khusus
59419,02/03/2020,2,3,2020,Sampah,aa 9579 fa,1530,Kabupaten Wonosobo,Kendaraan Khusus
59421,02/03/2020,2,3,2020,Sampah,aa 9572 fa,2295,Kabupaten Wonosobo,Kendaraan Khusus
59423,02/03/2020,2,3,2020,Sampah,aa 9536 ha,1240,Kota Magelang,Kendaraan Khusus
59425,02/03/2020,2,3,2020,Sampah,aa 9567 la,1565,Kabupaten Purworejo,Kendaraan Khusus
59426,02/03/2020,2,3,2020,Sampah,aa 9578 fa,2210,Kabupaten Wonosobo,Kendaraan Khusus
59427,02/03/2020,2,3,2020,Sampah,aa 9568 fa,1605,Kabupaten Wonosobo,Kendaraan Khusus
59428,02/03/2020,2,3,2020,Sampah,aa 9586 ga,1485,Kabupaten Magelang,Kendaraan Khusus
59430,02/03/2020,2,3,2020,Sampah,aa 1886 ha,1025,Kota Magelang,Mobil Pribadi
59432,02/03/2020,2,3,2020,Sampah,aa 9565 fa,2035,Kabupaten Wonosobo,Kendaraan Khusus
59433,02/03/2020,2,3,2020,Sampah,aa 9530 kh,3040,Kabupaten Magelang,Kendaraan Khusus
59434,02/03/2020,2,3,2020,Sampah,aa 9585 ga,1265,Kabupaten Magelang,Kendaraan Khusus
59435,02/03/2020,2,3,2020,Sampah,aa 9848 da,680,Kabupaten Kebumen,Kendaraan Khusus
59436,02/03/2020,2,3,2020,Sampah,aa 9532 ha,3830,Kota Magelang,Kendaraan Khusus
59437,02/03/2020,2,3,2020,Sampah,aa 9845 da,420,Kabupaten Kebumen,Kendaraan Khusus
59438,02/03/2020,2,3,2020,Sampah,aa 9847 da,700,Kabupaten Kebumen,Kendaraan Khusus
59440,02/03/2020,2,3,2020,Sampah,aa 9815 ca,410,Kabupaten Purworejo,Kendaraan Khusus
59442,02/03/2020,2,3,2020,Sampah,aa 9581 ga,1030,Kabupaten Magelang,Kendaraan Khusus
59444,02/03/2020,2,3,2020,Sampah,aa 9585 ga,745,Kabupaten Magelang,Kendaraan Khusus
59445,02/03/2020,2,3,2020,Sampah,aa 9829 da,540,Kabupaten Kebumen,Kendaraan Khusus
59448,01/03/2020,1,3,2020,Sampah,aa 9541 ha,830,Kota Magelang,Kendaraan Khusus
59449,01/03/2020,1,3,2020,Sampah,aa 9530 ha,2990,Kota Magelang,Kendaraan Khusus
59450,01/03/2020,1,3,2020,Sampah,aa 9530 ha,1890,Kota Magelang,Kendaraan Khusus
59453,01/03/2020,1,3,2020,Sampah,aa 9848 da,400,Kabupaten Kebumen,Kendaraan Khusus
59454,01/03/2020,1,3,2020,Sampah,aa 9568 fa,395,Kabupaten Wonosobo,Kendaraan Khusus
59455,01/03/2020,1,3,2020,Sampah,aa 9574 fa,1020,Kabupaten Wonosobo,Kendaraan Khusus
59456,01/03/2020,1,3,2020,Sampah,aa 9586 ga,855,Kabupaten Magelang,Kendaraan Khusus
59457,01/03/2020,1,3,2020,Sampah,aa 9585 ga,505,Kabupaten Magelang,Kendaraan Khusus
59458,01/03/2020,1,3,2020,Sampah,aa 1917 dh,465,Kabupaten Kebumen,Mobil Pribadi
59459,01/03/2020,1,3,2020,Sampah,aa 9849 da,500,Kabupaten Kebumen,Kendaraan Khusus
59460,01/03/2020,1,3,2020,Sampah,aa 9538 ha,3730,Kota Magelang,Kendaraan Khusus
59462,01/03/2020,1,3,2020,Sampah,aa 9541 ha,2540,Kota Magelang,Kendaraan Khusus
59463,01/03/2020,1,3,2020,Sampah,aa 9586 ga,1625,Kabupaten Magelang,Kendaraan Khusus
59465,01/03/2020,1,3,2020,Sampah,aa 9568 fa,1195,Kabupaten Wonosobo,Kendaraan Khusus
59466,01/03/2020,1,3,2020,Sampah,aa 9530 ha,4130,Kota Magelang,Kendaraan Khusus
59467,01/03/2020,1,3,2020,Sampah,aa 9530 kh,2580,Kabupaten Magelang,Kendaraan Khusus
59468,01/03/2020,1,3,2020,Sampah,aa 9537 ha,3530,Kota Magelang,Kendaraan Khusus
59470,29/02/2020,29,2,2020,Sampah,aa 9581 ga,620,Kabupaten Magelang,Kendaraan Khusus
59472,29/02/2020,29,2,2020,Sampah,aa 9532 ha,3160,Kota Magelang,Kendaraan Khusus
59475,29/02/2020,29,2,2020,Sampah,aa 9532 ha,2090,Kota Magelang,Kendaraan Khusus
59477,29/02/2020,29,2,2020,Sampah,aa 9848 da,500,Kabupaten Kebumen,Kendaraan Khusus
59479,29/02/2020,29,2,2020,Sampah,aa 9580 fa,800,Kabupaten Wonosobo,Kendaraan Khusus
59480,29/02/2020,29,2,2020,Sampah,aa 9569 fa,1545,Kabupaten Wonosobo,Kendaraan Khusus
59481,29/02/2020,29,2,2020,Sampah,aa 9815 ca,1020,Kabupaten Purworejo,Kendaraan Khusus
59483,29/02/2020,29,2,2020,Sampah,aa 9579 fa,1520,Kabupaten Wonosobo,Kendaraan Khusus
59484,29/02/2020,29,2,2020,Sampah,aa 9568 fa,1255,Kabupaten Wonosobo,Kendaraan Khusus
59485,29/02/2020,29,2,2020,Sampah,aa 9536 ha,1270,Kota Magelang,Kendaraan Khusus
59487,29/02/2020,29,2,2020,Sampah,aa 9577 fa,1280,Kabupaten Wonosobo,Kendaraan Khusus
59488,29/02/2020,29,2,2020,Sampah,aa 9572 fa,1955,Kabupaten Wonosobo,Kendaraan Khusus
59490,29/02/2020,29,2,2020,Sampah,aa 9541 ha,2020,Kota Magelang,Kendaraan Khusus
59491,29/02/2020,29,2,2020,Sampah,aa 9565 fa,2475,Kabupaten Wonosobo,Kendaraan Khusus
59493,29/02/2020,29,2,2020,Sampah,aa 9586 ga,1445,Kabupaten Magelang,Kendaraan Khusus
59496,29/02/2020,29,2,2020,Sampah,aa 9847 da,750,Kabupaten Kebumen,Kendaraan Khusus
59497,29/02/2020,29,2,2020,Sampah,aa 9578 fa,2390,Kabupaten Wonosobo,Kendaraan Khusus
59498,29/02/2020,29,2,2020,Sampah,aa 1886 ha,1085,Kota Magelang,Mobil Pribadi
59500,29/02/2020,29,2,2020,Sampah,aa 9530 kh,2810,Kabupaten Magelang,Kendaraan Khusus
59501,29/02/2020,29,2,2020,Sampah,aa 9849 da,600,Kabupaten Kebumen,Kendaraan Khusus
59504,29/02/2020,29,2,2020,Sampah,ab 9699 we,445,Kabupaten Gunungkidul,Kendaraan Khusus
59505,29/02/2020,29,2,2020,Sampah,aa 1898 ha,215,Kota Magelang,Mobil Pribadi
59507,29/02/2020,29,2,2020,Sampah,aa 9585 ga,1095,Kabupaten Magelang,Kendaraan Khusus
59509,29/02/2020,29,2,2020,Sampah,aa 9532 ha,3480,Kota Magelang,Kendaraan Khusus
59510,29/02/2020,29,2,2020,Sampah,aa 9584 ga,245,Kabupaten Magelang,Kendaraan Khusus
59511,29/02/2020,29,2,2020,Sampah,aa 9668 da,420,Kabupaten Kebumen,Kendaraan Khusus
59513,29/02/2020,29,2,2020,Sampah,aa 9581 ga,950,Kabupaten Magelang,Kendaraan Khusus
59514,28/02/2020,28,2,2020,Sampah,aa 1917 dh,2055,Kabupaten Kebumen,Mobil Pribadi
59517,28/02/2020,28,2,2020,Sampah,aa 9530 ha,2020,Kota Magelang,Kendaraan Khusus
59518,28/02/2020,28,2,2020,Sampah,aa 9532 ha,1490,Kota Magelang,Kendaraan Khusus
59520,28/02/2020,28,2,2020,Sampah,aa 9574 fa,960,Kabupaten Wonosobo,Kendaraan Khusus
59522,28/02/2020,28,2,2020,Sampah,aa 9664 da,610,Kabupaten Kebumen,Kendaraan Khusus
59523,28/02/2020,28,2,2020,Sampah,aa 1917 dh,115,Kabupaten Kebumen,Mobil Pribadi
59524,28/02/2020,28,2,2020,Sampah,aa 1737 jh,555,Kabupaten Kebumen,Mobil Pribadi
59525,28/02/2020,28,2,2020,Sampah,aa 9586 ga,785,Kabupaten Magelang,Kendaraan Khusus
59526,28/02/2020,28,2,2020,Sampah,aa 9815 ca,850,Kabupaten Purworejo,Kendaraan Khusus
59527,28/02/2020,28,2,2020,Sampah,aa 9579 fa,1460,Kabupaten Wonosobo,Kendaraan Khusus
59528,28/02/2020,28,2,2020,Sampah,aa 9530 ha,3820,Kota Magelang,Kendaraan Khusus
59529,28/02/2020,28,2,2020,Sampah,aa 9572 fa,1845,Kabupaten Wonosobo,Kendaraan Khusus
59531,28/02/2020,28,2,2020,Sampah,aa 9568 fa,1795,Kabupaten Wonosobo,Kendaraan Khusus
59532,28/02/2020,28,2,2020,Sampah,aa 9577 fa,1370,Kabupaten Wonosobo,Kendaraan Khusus
59533,28/02/2020,28,2,2020,Sampah,aa 9578 fa,2350,Kabupaten Wonosobo,Kendaraan Khusus
59534,28/02/2020,28,2,2020,Sampah,aa 9541 ha,2090,Kota Magelang,Kendaraan Khusus
59535,28/02/2020,28,2,2020,Sampah Terpilah,aa 1931 fh,975,Kabupaten Wonosobo,Mobil Pribadi
59536,28/02/2020,28,2,2020,Sampah,aa 9845 da,520,Kabupaten Kebumen,Kendaraan Khusus
59537,28/02/2020,28,2,2020,Sampah,aa 9549 ha,700,Kota Magelang,Kendaraan Khusus
59538,28/02/2020,28,2,2020,Sampah,aa 9586 ga,1595,Kabupaten Magelang,Kendaraan Khusus
59539,28/02/2020,28,2,2020,Sampah Terpilah,aa 1898 ha,675,Kota Magelang,Mobil Pribadi
59540,28/02/2020,28,2,2020,Sampah,aa 9569 ga,925,Kabupaten Magelang,Kendaraan Khusus
59541,28/02/2020,28,2,2020,Sampah,aa 9530 kh,2840,Kabupaten Magelang,Kendaraan Khusus
59542,28/02/2020,28,2,2020,Sampah,aa 9580 fa,810,Kabupaten Wonosobo,Kendaraan Khusus
59543,28/02/2020,28,2,2020,Sampah,aa 1886 ha,505,Kota Magelang,Mobil Pribadi
59545,28/02/2020,28,2,2020,Sampah,aa 9578 aa,450,Kota Magelang,Kendaraan Khusus
59546,28/02/2020,28,2,2020,Sampah,aa 9565 fa,1445,Kabupaten Wonosobo,Kendaraan Khusus
59547,28/02/2020,28,2,2020,Sampah,aa 9537 ha,3200,Kota Magelang,Kendaraan Khusus
59548,28/02/2020,28,2,2020,Sampah,aa 9567 la,1245,Kabupaten Purworejo,Kendaraan Khusus
59549,28/02/2020,28,2,2020,Sampah,aa 9536 ha,940,Kota Magelang,Kendaraan Khusus
59550,28/02/2020,28,2,2020,Sampah,aa 9585 ga,755,Kabupaten Magelang,Kendaraan Khusus
59551,28/02/2020,28,2,2020,Sampah,aa 9538 ha,3060,Kota Magelang,Kendaraan Khusus
59552,28/02/2020,28,2,2020,Sampah,aa 9571 fa,1055,Kabupaten Wonosobo,Kendaraan Khusus
59553,28/02/2020,28,2,2020,Sampah Terpilah,aa 1898 ha,115,Kota Magelang,Mobil Pribadi
59554,28/02/2020,28,2,2020,Sampah,aa 9532 ha,3630,Kota Magelang,Kendaraan Khusus
59555,28/02/2020,28,2,2020,Sampah,aa 9584 aa,625,Kota Magelang,Kendaraan Khusus
59557,28/02/2020,28,2,2020,Sampah,aa 9668 da,740,Kabupaten Kebumen,Kendaraan Khusus
59558,27/02/2020,27,2,2020,Sampah,aa 9574 fa,4150,Kabupaten Wonosobo,Kendaraan Khusus
59560,27/02/2020,27,2,2020,Sampah,aa 9567 la,1925,Kabupaten Purworejo,Kendaraan Khusus
59561,27/02/2020,27,2,2020,Sampah,aa 9815 ca,220,Kabupaten Purworejo,Kendaraan Khusus
59564,27/02/2020,27,2,2020,Sampah,aa 9532 ha,2430,Kota Magelang,Kendaraan Khusus
59565,27/02/2020,27,2,2020,Sampah,aa 9530 ha,3190,Kota Magelang,Kendaraan Khusus
59567,27/02/2020,27,2,2020,Sampah,aa 9574 fa,960,Kabupaten Wonosobo,Kendaraan Khusus
59569,27/02/2020,27,2,2020,Sampah,aa 9849 da,440,Kabupaten Kebumen,Kendaraan Khusus
59570,27/02/2020,27,2,2020,Sampah,aa 9577 fa,1730,Kabupaten Wonosobo,Kendaraan Khusus
59571,27/02/2020,27,2,2020,Sampah,aa 1917 dh,135,Kabupaten Kebumen,Mobil Pribadi
59572,27/02/2020,27,2,2020,Sampah,aa 1975 qh,905,Kabupaten Purworejo,Mobil Pribadi
59573,27/02/2020,27,2,2020,Sampah Terpilah,ad 1939 qg,2060,Kabupaten Klaten,Mobil Pribadi
59574,27/02/2020,27,2,2020,Sampah,ad 1939 qg,220,Kabupaten Klaten,Mobil Pribadi
59575,27/02/2020,27,2,2020,Sampah Terpilah,aa 1692 ka,825,Kabupaten Magelang,Mobil Pribadi
59576,27/02/2020,27,2,2020,Sampah,aa 9579 fa,1860,Kabupaten Wonosobo,Kendaraan Khusus
59577,27/02/2020,27,2,2020,Sampah,aa 9568 fa,1385,Kabupaten Wonosobo,Kendaraan Khusus
59578,27/02/2020,27,2,2020,Sampah,aa 9664 da,630,Kabupaten Kebumen,Kendaraan Khusus
59579,27/02/2020,27,2,2020,Sampah,aa 9577 fa,1630,Kabupaten Wonosobo,Kendaraan Khusus
59580,27/02/2020,27,2,2020,Sampah,aa 9532 da,610,Kabupaten Kebumen,Kendaraan Khusus
59581,27/02/2020,27,2,2020,Sampah,aa 9668 da,880,Kabupaten Kebumen,Kendaraan Khusus
59583,27/02/2020,27,2,2020,Sampah,aa 9569 ga,1005,Kabupaten Magelang,Kendaraan Khusus
59584,27/02/2020,27,2,2020,Sampah,aa 9568 fa,1555,Kabupaten Wonosobo,Kendaraan Khusus
59585,27/02/2020,27,2,2020,Sampah,aa 9848 da,470,Kabupaten Kebumen,Kendaraan Khusus
59587,27/02/2020,27,2,2020,Sampah,aa 9540 ha,370,Kota Magelang,Kendaraan Khusus
59588,27/02/2020,27,2,2020,Sampah,aa 9531 aa,1725,Kota Magelang,Kendaraan Khusus
59590,27/02/2020,27,2,2020,Sampah,aa 9845 da,480,Kabupaten Kebumen,Kendaraan Khusus
59592,27/02/2020,27,2,2020,Sampah,aa 9847 da,640,Kabupaten Kebumen,Kendaraan Khusus
59593,27/02/2020,27,2,2020,Sampah,aa 9579 fa,1460,Kabupaten Wonosobo,Kendaraan Khusus
59594,27/02/2020,27,2,2020,Sampah,aa 9541 ha,2130,Kota Magelang,Kendaraan Khusus
59596,27/02/2020,27,2,2020,Sampah,aa 9578 fa,2220,Kabupaten Wonosobo,Kendaraan Khusus
59597,27/02/2020,27,2,2020,Sampah,aa 9578 fa,2220,Kabupaten Wonosobo,Kendaraan Khusus
59598,27/02/2020,27,2,2020,Sampah,aa 9586 ga,1685,Kabupaten Magelang,Kendaraan Khusus
59599,27/02/2020,27,2,2020,Sampah,aa 9549 ha,980,Kota Magelang,Kendaraan Khusus
59600,27/02/2020,27,2,2020,Sampah,aa 9538 ha,4180,Kota Magelang,Kendaraan Khusus
59602,27/02/2020,27,2,2020,Sampah,aa 9530 kh,2560,Kabupaten Magelang,Kendaraan Khusus
59603,27/02/2020,27,2,2020,Sampah,aa 9570 fa,1535,Kabupaten Wonosobo,Kendaraan Khusus
59604,27/02/2020,27,2,2020,Sampah,aa 9578 aa,270,Kota Magelang,Kendaraan Khusus
59605,27/02/2020,27,2,2020,Sampah,aa 9537 ha,3970,Kota Magelang,Kendaraan Khusus
59606,27/02/2020,27,2,2020,Sampah,aa 9536 ha,1220,Kota Magelang,Kendaraan Khusus
59607,27/02/2020,27,2,2020,Sampah,aa 1886 ha,625,Kota Magelang,Mobil Pribadi
59608,27/02/2020,27,2,2020,Sampah,aa 9565 fa,1345,Kabupaten Wonosobo,Kendaraan Khusus
59610,27/02/2020,27,2,2020,Sampah,aa 9570 fa,135,Kabupaten Wonosobo,Kendaraan Khusus
59611,27/02/2020,27,2,2020,Sampah,aa 9585 ga,1365,Kabupaten Magelang,Kendaraan Khusus
59612,27/02/2020,27,2,2020,Sampah,aa 9532 ha,3920,Kota Magelang,Kendaraan Khusus
59613,27/02/2020,27,2,2020,Sampah,aa 9571 fa,905,Kabupaten Wonosobo,Kendaraan Khusus
59614,27/02/2020,27,2,2020,Sampah,aa 1917 dh,315,Kabupaten Kebumen,Mobil Pribadi
59616,27/02/2020,27,2,2020,Sampah,aa 9581 ga,1270,Kabupaten Magelang,Kendaraan Khusus
59617,27/02/2020,27,2,2020,Sampah,aa 9849 da,250,Kabupaten Kebumen,Kendaraan Khusus
59622,26/02/2020,26,2,2020,Sampah,ab 9699 we,1205,Kabupaten Gunungkidul,Kendaraan Khusus
59624,26/02/2020,26,2,2020,Sampah,aa 9541 ha,880,Kota Magelang,Kendaraan Khusus
59625,26/02/2020,26,2,2020,Sampah,aa 9571 fa,895,Kabupaten Wonosobo,Kendaraan Khusus
59626,26/02/2020,26,2,2020,Sampah,aa 9574 fa,960,Kabupaten Wonosobo,Kendaraan Khusus
59628,26/02/2020,26,2,2020,Sampah,aa 9532 ha,1580,Kota Magelang,Kendaraan Khusus
59629,26/02/2020,26,2,2020,Sampah,aa 9530 ha,1770,Kota Magelang,Kendaraan Khusus
59630,26/02/2020,26,2,2020,Sampah Terpilah,aa 1692 ka,475,Kabupaten Magelang,Mobil Pribadi
59631,26/02/2020,26,2,2020,Sampah,aa 1737 jh,355,Kabupaten Kebumen,Mobil Pribadi
59632,26/02/2020,26,2,2020,Sampah,aa 9577 fa,1300,Kabupaten Wonosobo,Kendaraan Khusus
59635,26/02/2020,26,2,2020,Sampah,aa 1834 qh,285,Kabupaten Purworejo,Mobil Pribadi
59638,26/02/2020,26,2,2020,Sampah,aa 9848 da,390,Kabupaten Kebumen,Kendaraan Khusus
59639,26/02/2020,26,2,2020,Sampah,aa 1734 ah,505,Kota Magelang,Mobil Pribadi
59640,26/02/2020,26,2,2020,Sampah,aa 1737 jh,715,Kabupaten Kebumen,Mobil Pribadi
59642,26/02/2020,26,2,2020,Sampah,aa 9569 fa,1595,Kabupaten Wonosobo,Kendaraan Khusus
59643,26/02/2020,26,2,2020,Sampah,aa 9569 ga,1525,Kabupaten Magelang,Kendaraan Khusus
59644,26/02/2020,26,2,2020,Sampah,aa 9815 ca,530,Kabupaten Purworejo,Kendaraan Khusus
59645,26/02/2020,26,2,2020,Sampah,aa 9532 da,570,Kabupaten Kebumen,Kendaraan Khusus
59646,26/02/2020,26,2,2020,Sampah,aa 9586 ga,1065,Kabupaten Magelang,Kendaraan Khusus
